Numero_Cliente,Familia_Comercial,Cadena_Comercial,Rama,Tipo,Mov,MovId,SKU,Articulo,lll,Propiedades,Cantidad,UM,CantidadSecundaria,UMSecundaria,FactorLitros,Precio,SubTotal,DescuentoLineal,IVA,IEPS,IEPS_Cuota,ImporteTotal,Costo_Unitario,Costo_Total,CostoProduccionUnitario,CostoProduccion,Sucursal,FechaEmision,FechaRequerida,Almacen
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3520,10106,RM00010106,---,---,14000,PZA,14,MILL,0,5.1442,72019.115,0,11523.0584,0,0,83542.1734,2.8183,39456.2144,2.6901,37661.4,60,45008,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3521,10106,RM00010106,---,---,11200,PZA,11.2,MILL,0,5.1442,57615.292,0,9218.4467,0,0,66833.7387,2.8183,31564.9715,2.6901,30129.12,60,45008,45005,REM12
808,OTROS,OTROS,CLNA,Cliente,Factura,FREM3526,10115,RM00010115,---,---,3080,PZA,0,,0,68.04,209563.2,0,33530.112,0,0,243093.312,28.8519,88863.852,26.5127,81659.116,60,45008,45007,REM12
838,OTROS,OTROS,CLNA,Cliente,Nota Credito,NREM37,BONIFICACION,BONIFICACION,FREM3510,,-1,,0,,0,0,-2073.6034,0,-331.7766,0,0,-2405.38,0,0,0,0,60,45008,45008,
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3539,10037,RM00010037,---,---,840,PZA,0,,0,7.99,6711.6,0,1073.856,0,0,7785.456,3.119,2619.96,0,0,60,45009,45012,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3540,10234,RM00010234,---,---,3710,PZA,0,,0,7.67,28455.7,0,4552.912,0,0,33008.612,3.4505,12801.355,3.3414,12396.594,60,45009,44993,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3541,10848,RM00010848,---,---,5148,PZA,0,,0,3.88,19974.24,0,3195.8784,0,0,23170.1184,2.1215,10921.482,2.0486,10546.1928,60,45009,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3535,10765,RM00010765,---,---,2940,PZA,0,,0,7.99,23490.6,0,3758.496,0,0,27249.096,3.118,9166.92,3.1136,9153.984,60,45009,44963,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3536,10765,RM00010765,---,---,15036,PZA,0,,0,7.99,120137.64,0,19222.0224,0,0,139359.6624,3.118,46882.248,3.1136,46816.0896,60,45009,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3537,10765,RM00010765,---,---,2016,PZA,0,,0,7.99,16107.84,0,2577.2544,0,0,18685.0944,3.118,6285.888,3.1136,6277.0176,60,45009,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3537,10036,RM00010036,---,---,2016,PZA,0,,0,7.99,16107.84,0,2577.2544,0,0,18685.0944,3.119,6287.904,0,0,60,45009,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3537,10037,RM00010037,---,---,1176,PZA,0,,0,7.99,9396.24,0,1503.3984,0,0,10899.6384,3.119,3667.944,0,0,60,45009,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3538,498,RM00000498,---,---,1274,PZA,0,,0,2.18,2777.32,0,444.3712,0,0,3221.6912,1.3829,1761.8146,1.1153,1420.8922,60,45009,44981,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3534,10106,RM00010106,---,---,19600,PZA,19.6,MILL,0,5.1079,100115.1888,0,16018.4302,0,0,116133.619,2.8268,55404.9485,2.6901,52725.96,60,45009,45012,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10210,RM00010210,---,---,27300,PZA,0,,0,1.77,48321,0,7731.36,0,0,56052.36,0.6976,19044.48,0.6764,18465.72,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,701,RM00000701,---,---,37584,PZA,0,,0,0.9,33825.6,0,5412.096,0,0,39237.696,0.4738,17807.2992,0.4656,17499.1104,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10650,RM00010650,---,---,72000,PZA,72,MILL,0,0.1604,11551.68,0,1848.2688,0,0,13399.9488,0.11,7920,0.11,7920,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10477,RM00010477,---,---,16000,PZA,0,,0,1.62,25920,0,4147.2,0,0,30067.2,0.8331,13329.6,0.6034,9654.4,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10210,RM00010210,---,---,12285,PZA,0,,0,1.77,21744.45,0,3479.112,0,0,25223.562,0.6976,8570.016,0.6764,8309.574,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10176,RM00010176,---,---,35000,PZA,35,MILL,0,0.2349,8220.45,0,1315.272,0,0,9535.722,0.0548,1918.8155,0.0548,1918,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,701,RM00000701,---,---,7056,PZA,0,,0,0.9,6350.4,0,1016.064,0,0,7366.464,0.4738,3343.1328,0.4656,3285.2736,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10650,RM00010650,---,---,32000,PZA,32,MILL,0,0.1604,5134.08,0,821.4528,0,0,5955.5328,0.11,3520,0.11,3520,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,701,RM00000701,---,---,50544,PZA,0,,0,0.9,45489.6,0,7278.336,0,0,52767.936,0.4738,23947.7472,0.4656,23533.2864,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10178,RM00010178,---,---,25000,PZA,25,MILL,0,0.2484,6210.5,0,993.68,0,0,7204.18,0.0823,2058.4,0.0791,1977.5,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,10176,RM00010176,---,---,25000,PZA,25,MILL,0,0.2484,6210.5,0,993.68,0,0,7204.18,0.0548,1370.5825,0.0548,1370,60,45009,44999,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3542,701,RM00000701,---,---,7056,PZA,0,,0,0.9,6350.4,0,1016.064,0,0,7366.464,0.4738,3343.1328,0.4656,3285.2736,60,45009,44999,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3532,10106,RM00010106,---,---,33600,PZA,33.6,MILL,0,5.1079,171626.0379,0,27460.1661,0,0,199086.204,2.8202,94758.0993,2.6901,90387.36,60,45009,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3533,10848,RM00010848,---,---,7878,PZA,0,,0,3.88,30566.64,0,4890.6624,0,0,35457.3024,2.1288,16770.6864,2.0486,16138.8708,60,45009,45012,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM3557,10809,RM00010809,---,---,2016,PZA,0,,0,15.39,31026.24,0,4964.1984,0,0,35990.4384,9.3059,18760.6944,3.9342,7931.3472,60,45012,44998,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3543,10837,RM00010837,---,---,9800,PZA,0,,0,2.28,22344,0,3575.04,0,0,25919.04,1.1214,10989.72,1.1091,10869.18,60,45012,45021,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM3558,10837,RM00010837,---,---,5096,PZA,0,,0,2.3,11720.8,0,1875.328,0,0,13596.128,1.1214,5714.6544,1.1091,5651.9736,60,45012,45007,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3544,10210,RM00010210,---,---,38766,PZA,0,,0,1.91,74043.06,0,11846.8896,0,0,85889.9496,0.6976,27043.1616,0.6764,26221.3224,60,45012,45000,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3559,793,RM00000793,---,---,8910,PZA,0,,0,8.26,73596.6,0,11775.456,0,0,85372.056,3.1307,27894.537,0,0,60,45012,45008,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3561,694,RM00000694,---,---,61600,PZA,61.6,MILL,0,5.0922,313679.5865,0,50188.7338,0,0,363868.3203,2.5979,160030.5776,0,0,60,45012,45007,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3560,694,RM00000694,---,---,11200,PZA,11.2,MILL,0,5.0922,57032.6521,0,9125.2243,0,0,66157.8764,2.5979,29096.4686,0,0,60,45012,44970,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3551,10222,RM00010222,---,---,910,PZA,0,,0,7.54,6861.4,0,1097.824,0,0,7959.224,2.9225,2659.475,2.9291,2665.481,60,45012,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3552,10222,RM00010222,---,---,9100,PZA,0,,0,7.54,68614,0,10978.24,0,0,79592.24,2.9225,26594.75,2.9291,26654.81,60,45012,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3552,10234,RM00010234,---,---,4025,PZA,0,,0,8.84,35581,0,5692.96,0,0,41273.96,3.4505,13888.2625,3.3414,13449.135,60,45012,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3553,10234,RM00010234,---,---,560,PZA,0,,0,8.84,4950.4,0,792.064,0,0,5742.464,3.4505,1932.28,3.3414,1871.184,60,45012,44998,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3562,10241,RM00010241,---,---,20064,PZA,0,,0,7.66,153690.24,0,24590.4384,0,0,178280.6784,3.0171,60535.0944,3.0125,60442.8,60,45012,45008,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3562,10234,RM00010234,---,---,2030,PZA,0,,0,8.84,17945.2,0,2871.232,0,0,20816.432,3.4505,7004.515,3.3414,6783.042,60,45012,45008,REM12
903,OTROS,OTROS,CLNA,Cliente,Factura PUE,PREM228,10650,RM00010650,---,---,8000,PZA,8,MILL,0,0.1632,1305.92,0,208.9472,0,0,1514.8672,0.11,880,0.11,880,60,45012,45009,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3554,10234,RM00010234,---,---,3010,PZA,0,,0,8.84,26608.4,0,4257.344,0,0,30865.744,3.4505,10386.005,3.3414,10057.614,60,45012,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3555,10234,RM00010234,---,---,420,PZA,0,,0,8.84,3712.8,0,594.048,0,0,4306.848,3.4505,1449.21,3.3414,1403.388,60,45012,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3555,10848,RM00010848,---,---,3354,PZA,0,,0,3.88,13013.52,0,2082.1632,0,0,15095.6832,2.1213,7114.8402,2.0486,6871.0044,60,45012,45019,REM12
888,OTROS,OTROS,CLNA,Cliente,Factura,FREM3556,10809,RM00010809,---,---,448,PZA,0,,0,15.39,6894.72,0,1103.1552,0,0,7997.8752,9.3059,4169.0432,3.9342,1762.5216,60,45012,44932,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3550,10837,RM00010837,---,---,2548,PZA,0,,0,2.28,5809.44,0,929.5104,0,0,6738.9504,1.1214,2857.3272,1.1091,2825.9868,60,45012,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3548,661,RM00000661,---,---,14952,PZA,0,,0,7.54,112738.08,0,18038.0928,0,0,130776.1728,2.9098,43507.3296,2.8732,42960.0864,60,45012,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3549,661,RM00000661,---,---,10080,PZA,0,,0,7.54,76003.2,0,12160.512,0,0,88163.712,2.9098,29330.784,2.8732,28961.856,60,45012,45005,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3547,661,RM00000661,---,---,9996,PZA,0,,0,7.54,75369.84,0,12059.1744,0,0,87429.0144,2.9098,29086.3608,2.8732,28720.5072,60,45012,44963,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3546,10848,RM00010848,---,---,10062,PZA,0,,0,3.88,39040.56,0,6246.4896,0,0,45287.0496,2.1213,21344.5206,2.0486,20613.0132,60,45012,45019,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3563,10224,RM00010224,---,---,2112,PZA,0,,0,8.39,17719.68,0,2835.1488,0,0,20554.8288,3.3143,6999.8016,3.2788,6924.8256,60,45013,45014,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3563,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.8721,5232.48,0,837.1968,0,0,6069.6768,0.1676,1005.7602,0.1676,1005.6,60,45013,45014,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3565,10765,RM00010765,---,---,1680,PZA,0,,0,7.99,13423.2,0,2147.712,0,0,15570.912,3.1192,5240.256,3.1136,5230.848,60,45013,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3566,10140,RM00010140,---,---,9000,PZA,9,MILL,0,1.0836,9752.4,0,1560.384,0,0,11312.784,0.3915,3523.4946,0.543,4887,60,45013,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3565,10708,RM00010708,---,---,10020,PZA,0,,0,9.86,98797.2,0,15807.552,0,0,114604.752,2.8174,28230.348,2.8382,28438.764,60,45013,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3564,10848,RM00010848,---,---,30030,PZA,0,,0,3.88,116516.4,0,18642.624,0,0,135159.024,2.1213,63702.639,2.0486,61519.458,60,45013,45019,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM373,10013,RM00010013,---,---,21280,PZA,0,,0,1.76,37452.8,0,0,0,0,37452.8,0.61,12980.8,0.5799,12340.272,60,45013,45013,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM373,10477,RM00010477,---,---,178720,PZA,0,,0,1.76,314547.2,0,0,0,0,314547.2,0.8331,148891.632,0.6034,107839.648,60,45013,45013,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM374,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2403,48068,0,0,0,0,48068,0.0548,10964.66,0.0548,10960,60,45013,44984,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3567,10224,RM00010224,---,---,3216,PZA,0,,0,8.39,26982.24,0,4317.1584,0,0,31299.3984,3.3088,10641.1008,3.2788,10544.6208,60,45013,44991,REM12
834,OTROS,OTROS,CLNA,CLIENTE,Factura PUE,PREM229,10848,RM00010848,---,---,9828,PZA,0,,0,3.9,38329.2,0,6132.672,0,0,44461.872,2.1213,20848.1364,2.0486,20133.6408,60,45013,45010,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3574,701,RM00000701,---,---,99936,PZA,0,,0,0.9,89942.4,0,14390.784,0,0,104333.184,0.466,46570.176,0.4656,46530.2016,60,45014,45009,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3570,10176,RM00010176,---,---,50000,PZA,50,MILL,0,0.1957,9784,0,1565.44,0,0,11349.44,0.0548,2741.165,0.0548,2740,60,45014,45015,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3571,10106,RM00010106,---,---,25200,PZA,25.2,MILL,0,5.0637,127604.043,0,20416.6469,0,0,148020.6899,2.8429,71640.8871,2.6901,67790.52,60,45014,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3573,10224,RM00010224,---,---,6096,PZA,0,,0,8.26,50352.96,0,8056.4736,0,0,58409.4336,3.3499,20420.9904,3.2788,19987.5648,60,45014,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3572,10106,RM00010106,---,---,47600,PZA,47.6,MILL,0,5.0637,241029.859,0,38564.7774,0,0,279594.6364,2.8429,135321.6757,2.6901,128048.76,60,45014,45019,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3568,10837,RM00010837,---,---,9800,PZA,0,,0,2.41,23618,0,3778.88,0,0,27396.88,1.1248,11023.04,1.1091,10869.18,60,45014,45020,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3568,10173,RM00010173,---,---,10000,PZA,10,MILL,0,0.2353,2353,0,376.48,0,0,2729.48,0.0612,611.958,0.0614,614,60,45014,45020,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3569,10224,RM00010224,---,---,768,PZA,0,,0,8.39,6443.52,0,1030.9632,0,0,7474.4832,3.3443,2568.4224,3.2788,2518.1184,60,45014,45014,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3569,10283,RM00010283,---,---,2000,PZA,2,MILL,0,0.8721,1744.16,0,279.0656,0,0,2023.2256,0.1676,335.2534,0.1676,335.2,60,45014,45014,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM3582,10837,RM00010837,---,---,68306,PZA,0,,0,2.4,163934.4,0,26229.504,0,0,190163.904,1.1185,76400.261,1.1091,75758.1846,60,45015,45019,REM12
1894,OTROS,OTROS,CLNA,Cliente,Factura,FREM3582,10173,RM00010173,---,---,70000,PZA,70,MILL,0,0.207,14487.2,0,2317.952,0,0,16805.152,0.0614,4298.126,0.0614,4298,60,45015,45019,REM12
835,OTROS,OTROS,CLNA,Cliente,Nota Credito,NREM38,BONIFICACION,BONIFICACION,FREM3542,,-1,,0,,0,0,-338.75,0,-54.2,0,0,-392.95,0,0,0,0,60,45015,45015,
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3575,701,RM00000701,---,---,92016,PZA,0,,0,0.9,82814.4,0,13250.304,0,0,96064.704,0.466,42879.456,0.4656,42842.6496,60,45015,45009,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3583,10140,RM00010140,---,---,9000,PZA,9,MILL,0,1.0836,9752.4,0,1560.384,0,0,11312.784,0.397,3572.9622,0.543,4887,60,45015,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3583,10140,RM00010140,---,---,9000,PZA,9,MILL,0,1.0836,9752.4,0,1560.384,0,0,11312.784,0.397,3572.9622,0.543,4887,60,45015,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3576,10106,RM00010106,---,---,8400,PZA,8.4,MILL,0,5.0277,42232.2667,0,6757.1627,0,0,48989.4294,2.8429,23880.312,2.6901,22596.84,60,45015,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3577,10224,RM00010224,---,---,7152,PZA,0,,0,8.26,59075.52,0,9452.0832,0,0,68527.6032,3.3217,23756.7984,3.2788,23449.9776,60,45015,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3580,10708,RM00010708,---,---,10080,PZA,0,,0,9.86,99388.8,0,15902.208,0,0,115291.008,2.8276,28502.208,2.8382,28609.056,60,45015,45015,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3579,10224,RM00010224,---,---,2880,PZA,0,,0,8.26,23788.8,0,3806.208,0,0,27595.008,3.3217,9566.496,3.2788,9442.944,60,45015,45015,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3578,10765,RM00010765,---,---,1932,PZA,0,,0,7.99,15436.68,0,2469.8688,0,0,17906.5488,3.1192,6026.2944,3.1136,6015.4752,60,45015,45012,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM375,10477,RM00010477,---,---,200000,PZA,0,,0,1.76,352000,0,0,0,0,352000,0.8331,166620,0.6034,120680,60,45015,45026,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3581,10176,RM00010176,---,---,25000,PZA,25,MILL,0,0.2349,5871.75,0,939.48,0,0,6811.23,0.0555,1388.7025,0.0548,1370,60,45015,45015,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3581,701,RM00000701,---,---,57744,PZA,0,,0,0.9,51969.6,0,8315.136,0,0,60284.736,0.4633,26752.7952,0.4656,26885.6064,60,45015,45015,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3581,10650,RM00010650,---,---,64000,PZA,64,MILL,0,0.1604,10268.16,0,1642.9056,0,0,11911.0656,0.11,7040,0.11,7040,60,45015,45015,REM12
835,OTROS,OTROS,CLNA,Cliente,Factura,FREM3581,10839,RM00010839,---,---,1572,PZA,0,,0,58.3,91647.6,0,14663.616,0,0,106311.216,28.2217,44364.5124,27.0878,42582.0216,60,45015,45015,REM12
913,OTROS,EXPORTACION,CLME,Cliente,Factura Com.Ext33,FCREM376,10176,RM00010176,---,---,200000,PZA,200,MILL,0,0.2403,48068,0,0,0,0,48068,0.0555,11107.6,0.0548,10960,60,45015,45026,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3588,10106,RM00010106,---,---,28000,PZA,28,MILL,0,4.9871,139639.6864,0,22342.3498,0,0,161982.0362,2.8475,79728.6019,2.6901,75322.8,60,45016,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3589,10222,RM00010222,---,---,5915,PZA,0,,0,7.54,44599.1,0,7135.856,0,0,51734.956,2.9291,17325.6265,2.9291,17325.6265,60,45016,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3589,10765,RM00010765,---,---,6468,PZA,0,,0,7.99,51679.32,0,8268.6912,0,0,59948.0112,3.1192,20174.9856,3.1136,20138.7648,60,45016,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3590,10222,RM00010222,---,---,4095,PZA,0,,0,7.54,30876.3,0,4940.208,0,0,35816.508,2.9291,11994.6645,2.9291,11994.6645,60,45016,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3591,10140,RM00010140,---,---,18000,PZA,18,MILL,0,1.0836,19504.8,0,3120.768,0,0,22625.568,0.4199,7558.2306,0.543,9774,60,45016,45012,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3592,498,RM00000498,---,---,9800,PZA,0,,0,2.18,21364,0,3418.24,0,0,24782.24,1.1153,10929.94,1.1153,10929.94,60,45016,45016,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3593,10224,RM00010224,---,---,5328,PZA,0,,0,8.39,44701.92,0,7152.3072,0,0,51854.2272,3.3218,17698.5504,3.2788,17469.4464,60,45016,45014,REM12
833,OTROS,OTROS,CLNA,Cliente,Factura,FREM3593,10283,RM00010283,---,---,6000,PZA,6,MILL,0,0.8721,5232.48,0,837.1968,0,0,6069.6768,0.1676,1005.7602,0.1676,1005.6,60,45016,45014,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3584,10224,RM00010224,---,---,2544,PZA,0,,0,7.68,19537.92,0,3126.0672,0,0,22663.9872,3.3217,8450.4048,3.2788,8341.2672,60,45016,45027,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura,FREM3585,10234,RM00010234,---,---,2205,PZA,0,,0,7.67,16912.35,0,2705.976,0,0,19618.326,3.4505,7608.3525,3.3414,7367.787,60,45016,44993,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3586,10848,RM00010848,---,---,25038,PZA,0,,0,3.88,97147.44,0,15543.5904,0,0,112691.0304,2.1213,53113.1094,2.0486,51292.8468,60,45016,45019,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3587,661,RM00000661,---,---,20076,PZA,0,,0,7.54,151373.04,0,24219.6864,0,0,175592.7264,2.8656,57529.7856,2.8732,57682.3632,60,45016,44991,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3596,10327,RM00010327,---,---,100000,PZA,100,MILL,0,0.5671,56712,0,9073.92,0,0,65785.92,0.3008,30084.24,0,0,60,45016,44967,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3596,10327,RM00010327,---,---,30000,PZA,30,MILL,0,0.5671,17013.6,0,2722.176,0,0,19735.776,0.3008,9025.272,0,0,60,45016,44967,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3596,10495,RM00010495,---,---,1000,PZA,0,,0,62.33,62330,0,9972.8,0,0,72302.8,27.8737,27873.7,0,0,60,45016,44967,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3596,10495,RM00010495,---,---,484,PZA,0,,0,62.33,30167.72,0,4826.8352,0,0,34994.5552,27.8737,13490.8708,0,0,60,45016,44967,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3597,953,RM00000953,---,---,60192,PZA,0,,0,1.76,105937.92,0,16950.0672,0,0,122887.9872,0.5407,32545.8144,0.5407,32545.8144,60,45016,45019,REM12
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3597,10175,RM00010175,---,---,60000,PZA,60,MILL,0,0.2403,14419.8,0,2307.168,0,0,16726.968,0.057,3417.522,0.057,3420,60,45016,45019,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3595,10234,RM00010234,---,---,4025,PZA,0,,0,8.84,35581,0,5692.96,0,0,41273.96,3.4505,13888.2625,3.3414,13449.135,60,45016,45016,REM12
161,AUTOSERVICIO,OTROS,INTERCOMPA,Intercompañia,Factura,FREM3594,10241,RM00010241,---,---,14388,PZA,0,,0,7.656,110154.528,0,17624.7245,0,0,127779.2525,3.0125,43343.85,3.0125,43343.85,60,45016,45016,REM12
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura SE,FRAM140,10222,RM00010222,---,---,5915,PZA,0,,0,7.54,44599.1,0,7135.856,0,0,51734.956,2.9291,17325.6265,2.879,17029.285,60,45019,45019,REM16
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura SE,FRAM142,10708,RM00010708,---,---,10080,PZA,0,,0,9.86,99388.8,0,15902.208,0,0,115291.008,2.8888,29119.104,2.4791,24989.328,60,45019,45019,REM16
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura SE,FRAM141,10222,RM00010222,---,---,4095,PZA,0,,0,7.54,30876.3,0,4940.208,0,0,35816.508,2.9291,11994.6645,2.879,11789.505,60,45019,45019,REM16
581,OTROS,OTROS,INTERCOMPA,Intercompañia,Factura SE,FRAM143,10224,RM00010224,---,---,8544,PZA,0,,0,8.26,70573.44,0,11291.7504,0,0,81865.1904,3.351,28630.944,3.1993,27334.8192,60,45019,45019,REM16
838,OTROS,OTROS,CLNA,Cliente,Factura SE,FRAM144,10230,RM00010230,---,---,1800,PZA,0,,0,7.67,13806,0,2208.96,0,0,16014.96,1.8626,3352.68,0,0,60,45020,45020,REM16
838,OTROS,OTROS,CLNA,Cliente,Factura SE,FRAM145,10045,RM00010045,---,---,16920,PZA,0,,0,2.24,37900.8,0,6064.128,0,0,43964.928,0.9007,15239.844,0.8072,13657.824,60,45020,45020,REM16
851,OTROS,OTROS,CLNA,Cliente,Factura,FREM3598,10175,RM00010175,---,---,5000,PZA,5,MILL,0,0.2403,1201.65,0,192.264,0,0,1393.914,0.057,284.7935,0,0,60,45020,44967,REM12
838,OTROS,OTROS,CLNA,Cliente,Factura SE,FRAM152,373,RM00000373,---,---,5376,PZA,0,,0,2.85,15321.6,0,2451.456,0,0,17773.056,1.2738,6847.9488,1.2738,6847.9488,60,45020,45020,REM16
